word,vid_count,total_count
33,15,23
grocery,28,35
natr,9,9
abdomen,70,108
stools,18,46
calories,25,38
benefits,39,48
challenge,40,55
step-down,14,14
feast,5,5
elements,61,74
!,93,189
ice,35,56
shear,8,12
grams,79,229
therapeutic,15,15
2020,41,69
pickle,10,40
corrects,4,4
slurring,21,27
lose,106,183
resist,14,14
myself,79,135
(,101,293
sucked,23,33
clenched,9,9
crushing,24,24
crunch,8,9
denominator,4,4
posted,24,28
athletes,14,24
sides,82,97
expect,37,46
liter,34,89
10-15,5,5
smells,22,22
natrium,24,24
waste,100,154
names,48,60
commenting,7,7
20,207,313
fluids,33,33
sucking,9,10
liquefied,13,13
finishing,66,82
shrinking,11,20
staring,14,16
squeeze,8,8
saltier,22,29
undoubtedly,10,10
puckered,4,4
splitting,6,6
counting,13,13
jammed,5,6
shaking,59,97
adaptation,18,22
slower,17,19
march,40,85
audience,28,38
net,56,82
total,104,138
interest,30,42
prepped,7,7
themselves,124,144
obviously,50,56
lips,19,27
imagined,9,12
videos,183,301
blood…,4,4
chubbyemu,22,51
jar,9,13
dilute,27,47
inbetween,4,4
's,318,6571
hypernatremia,9,63
numbers,59,110
heals,4,4
merch,10,11
content,81,106
co-workers,5,5
mukbangs,4,8
78,16,35
helps,120,146
kneeling,5,5
packed,14,14
jars,4,8
replace,57,60
cucumbers,8,20
rumble,4,4
probiotic,4,4
gallons,43,159
wished,5,5
seeing,64,77
excessive,22,32
difference,57,86
takes,126,154
details,30,33
bowl,24,27
clue,64,90
long-winded,5,5
value,60,100
measurement,24,29
amused,5,5
rip,25,30
digestion,19,20
cucumber,4,4
jug,10,20
respond,55,76
),102,296
shrivels,4,4
seen,122,155
follows,34,38
shine,10,10
nutritious,5,5
liters,49,83
ran,42,48
mukbanger,4,4
loop,26,53
virtual,6,15
laughed,16,28
endless,17,17
words,118,184
sip,20,20
trembling,9,9
issue,42,56
excited,34,49
coherent,27,27
salty,27,117
dripped,7,7
indicated,19,19
webcam,5,5
tablet,20,21
notes,22,31
seizure,68,200
mukbang,5,9
affects,47,47
watery,15,23
quaking,4,4
drawn,19,23
regained,28,28
folding,9,9
tips,16,24
lethal,31,54
intense,36,45
add,82,102
swear,26,38
smaller,46,53
enjoy,29,37
per,164,342
messages,13,20
pickles,16,92
ripples,4,4
cramps,18,27
increases,84,125
sales,12,14
record,78,112
underlying,63,106
instantly,42,46
juicer,4,4
wall,58,89
measured,43,48
symbol,51,53
bt,5,97
periodic,52,70
submerge,42,42
pleasantly,5,5
replayed,4,4
flushed,22,36
chloride,32,93
in-between,15,15
backing,19,19
hadn,81,110
games,84,177
stimulants,8,8
liked,24,28
infected,75,174
cutting,34,39
wired,15,18
eight,80,112
three,243,485
digesting,2,3
himself,95,144
-ase,6,6
steady,15,16
grip,4,5
tearing,19,25
attack,83,159
digests,2,2
enzymes,65,130
afterwards,86,96
max,17,23
lan,2,2
milligrams,39,68
documented,54,68
watch,131,184
stressed,11,18
bottom,46,56
gall,2,2
detects,32,32
sharp,51,76
160,19,26
showed,79,119
digest,61,120
race,22,23
reality,55,69
played,54,81
interested,28,35
bloodstream,60,64
diligent,5,5
drinks,15,28
hurting,12,20
benefit,32,55
fats,60,124
recommendation,21,21
close,117,155
kitchen,23,26
resolves,11,11
hyperglycemia,14,31
infecting,11,14
shoulder,4,5
effect,72,111
scary,32,53
check,128,184
lip,2,2
breakthrough,4,4
diabetes,45,198
cans,13,46
looks,203,361
trades,5,6
adequate,19,19
produce,141,239
consumption,49,81
wake,39,47
wait,124,205
wonderful,13,14
suspicious,14,29
14,65,107
abdominal,74,129
mug,2,2
hundred,81,131
movies,21,52
thinking,95,115
renewed,2,3
80s,9,11
stone,22,28
chair,32,37
dilating,27,31
iv,58,102
growing,66,133
closed,32,36
association,15,15
workplace,3,3
chug,5,7
intended,49,50
pokemon,6,10
radiate,5,5
inability,12,12
ingredients,22,35
six,97,150
damaged,101,129
liquor,23,53
armrests,11,11
1998,14,19
leak,13,13
nonstop,19,45
pancreatitis,10,16
parties,11,14
fungus,17,56
daily,104,178
red,169,369
weekend,51,69
punctured,5,5
fluttering,5,5
seven,57,80
whether,113,145
my,354,2313
waves,21,25
partially,12,12
trade,13,20
ultrasound,25,30
playing,102,201
50,101,184
thrown,37,63
company,56,125
buried,3,3
harm,23,35
shot,52,119
shaky,3,3
genetics,9,9
degrading,5,5
radiating,10,11
nine,37,54
traded,5,6
limit,91,128
spiral,2,2
letting,37,39
pancreas,41,147
limited,104,127
recognition,7,7
nauseous,36,43
whatever,178,223
caffeine,19,175
continued,77,88
36,20,22
12,97,151
cardiologist,8,8
sink,33,35
insulin,55,337
dream,16,25
rid,44,61
tries,67,87
ct,59,101
lots,83,119
alcohol,52,406
legendary,9,9
image,20,27
players,17,42
suggest,27,31
relieve,25,29
chugged,10,25
four,130,234
supportive,24,28
fat,110,403
pound,39,72
gaming,11,35
glyce,21,21
inflamed,36,40
funny,74,117
resolution,26,33
friend,65,118
releasing,47,66
easily,120,143
surgery,69,125
shoes,9,12
400,56,65
cough,40,201
receive,41,75
military,37,76
tannir,4,32
residual,11,13
response,121,216
explained,22,23
graduated,13,19
trait,10,124
shrink,14,14
copies,25,31
sisters,4,4
arriving,29,29
review,46,59
mind-,4,4
ligament,5,5
insurance,13,33
graduate,17,17
exams,20,20
cancers,16,55
clinic,19,32
helped,52,62
included,42,65
emails,12,13
africa,21,35
emphasizes,4,4
mattress,6,10
sister,22,39
stage,41,57
visit,51,90
despair,4,4
prospects,9,9
manifests,6,6
sickles,8,8
showing,36,38
lung,22,45
nizar,4,4
searches,4,4
plan,82,148
carcinoma,9,41
unfortunately,82,96
ripped,21,21
2008,24,43
cancer,92,583
programs,16,16
restarted,9,9
tickle,4,20
1980s,24,26
parasitic,21,21
receptionist,4,8
gene,20,55
hc,4,236
carries,17,25
descent,15,19
sickle,8,216
recognized,33,41
confirmed—,4,4
pavlos,8,8
authorization,4,4
hesitant,8,8
urinary,22,35
noted,49,61
attending,20,40
dna,82,225
areas,43,71
shape,49,69
confusion,37,38
cycles,12,15
stopped,129,176
20s,6,6
accepting,5,5
equator,8,8
carolina,11,13
responds,21,21
2009,17,17
versus,11,16
survivor,4,4
returned,66,107
hemoglobinopathy,4,4
situation,54,64
south,53,90
press,46,81
concerned,35,38
disbelief,6,6
mutation,39,102
classmates,13,13
father,38,66
mountains,15,18
advanced,34,42
entrance,13,13
-opathy,4,4
stress,65,99
ex,8,11
continue,63,69
allergies,25,53
mass,79,138
disappeared,15,16
contributes,5,5
survivors,12,16
saturday,7,7
lived,68,79
economy,34,42
practitioner,4,4
bothering,5,5
born,46,79
samples,51,68
microscope,32,37
papers,8,8
medullary,8,36
300,49,56
worldwide,17,17
despite,114,137
downplays,4,4
damages,31,31
obvious,57,71
confirmation,7,10
responses,8,8
hopeful,6,10
department,24,32
noticing,17,29
malaria,18,19
progressively,16,16
woods,5,5
2021,6,6
scene,12,12
pressing,13,16
itch,4,4
trip,42,77
except,169,226
collecting,17,19
dive,10,17
connor,5,5
mark,31,34
physician,53,74
third,88,103
obtain,10,10
underneath,42,58
along,157,201
cancerous,9,18
laugh,14,18
professionals,10,10
mosquitos,7,18
removing,46,77
list,80,115
scratch,25,26
mutated,22,26
thumb,5,13
return,69,86
anxious,10,10
misidentified,4,4
support,127,156
jobs,18,28
crashed,14,15
scheduled,18,21
chemotherapy,9,60
weird,110,166
120,37,40
original,84,114
family,146,237
opportunistic,4,4
hiv,15,101
hematuria,24,48
sight,31,38
unsure,29,34
dad,74,195
m,139,219
fresh,45,55
overseas,7,14
xray,8,12
intensify,10,10
channel,107,155
indicate,52,71
discussing,7,7
afraid,27,32
pneumonia,32,118
study,63,147
urination,36,46
pointed,6,7
staff,47,56
survival,41,73
texas,26,67
sounded,11,11
shaped,39,44
jarring,4,4
tumors,37,75
duct,10,11
nurses,42,52
million,137,292
instructions,27,30
trial,40,80
ordered,16,20
:,249,1166
declared,17,21
splashes,10,10
mri,44,58
picked,29,31
actual,120,159
causes,176,344
difficult,85,112
worsening,39,59
renal,47,96
houston,13,14
herman,4,4
possibility,25,26
scans,14,30
googling,7,10
wikipedia,23,28
downplaying,4,4
protects,18,18
proteins,142,385
visible,19,20
adamant—,4,4
reduced,23,27
std,7,11
pills,10,11
uncontrollably,23,27
asking,35,40
sports,18,25
override,4,4
msaouel,8,36
americans,57,78
rmc,8,24
demographics,5,9
african,11,20
genes,42,61
closer,47,63
proportional,6,6
operated,11,12
alive,80,127
fail,47,67
necrosis,31,39
hydrated,26,30
zero,50,63
peanuts,11,16
declined,13,13
rich,41,54
crystals,23,59
circulating,16,22
deposited,7,7
diuretic,11,16
biopsy,18,20
sessions,8,10
44,8,8
built,75,109
jg,2,5
intake,45,88
pounds,95,260
twitching,13,39
prime,25,45
repeating,10,10
vary,9,9
depending,41,42
concern,15,15
circles,17,22
hypocalcemia,12,12
gunk,4,4
vitamin,68,439
mostly,110,133
sluggish,16,16
degree,43,54
hunger,19,30
shows,99,107
skip,20,20
fasting,10,43
slow,106,134
pulled,39,50
feeds,12,13
group,103,184
prepared,21,26
pandemic,30,38
refeeding,7,70
intermittent,3,6
beef,12,13
bananas,10,64
carbohydrates,23,29
dosing,13,13
cautious,5,6
let,333,779
wheezing,11,11
drift,6,6
properly,65,113
headaches,13,21
agitated,19,29
fasted,3,12
gradually,4,4
tri-phosphate,3,3
weight,99,323
precaution,4,4
adapt,43,54
fasts,3,12
regardless,21,22
fitness,16,37
skipping,9,9
hypophosphatemia,12,20
periods,19,20
popular,49,60
magnesium,17,24
deficient,18,28
order,183,243
fit,62,84
sweet,30,35
interpretation,6,6
deadly,35,40
hungrier,3,3
intravenously,44,47
piercing,17,17
vitamins,45,205
depleted,33,38
sensitivity,35,54
chronically,17,17
nutrients,55,85
biggest,44,50
beats,47,71
inflated,20,21
fruit,34,43
index,15,15
lengthened,3,3
potassium,50,470
constant,41,41
period,86,113
peels,3,3
careful,53,66
meat,32,106
acting,37,39
23,23,29
sensitive,10,16
measure,48,66
manner,8,9
uses,83,89
entered,53,61
jane,27,40
set,157,207
understood,37,39
such,124,159
gives,141,177
altered,15,15
rate,126,236
relax,29,56
workouts,13,26
height,30,33
monitoring,59,65
calculated,17,21
sedated,13,23
kc,29,466
begins,96,208
8,128,179
hypokalemia,29,95
signaling,22,38
reabsorbing,7,7
spike,31,35
amino,14,26
acids,47,78
enthusiast,6,6
specific,110,136
window,19,20
shoved,8,14
signaled,10,10
rather,72,87
tighten,14,18
standardized,18,19
suppress,21,25
avoided,11,11
bowel,34,75
2005.,4,4
re-feeding,3,3
tend,31,42
provide,29,47
historically,17,18
row,7,10
breaking,90,130
pushing,44,51
70,70,101
caught,92,119
sweating,64,99
extras,21,30
malnutrition,23,33
ideal,19,32
increasing,74,95
broke,57,60
drifts,17,20
resource,8,8
success,40,59
sending,53,67
overboard,3,3
tool,20,23
deficiencies,21,21
hypomagnesemia,3,3
regulate,15,15
spikes,27,49
adenosine,16,25
paramedics,65,91
urinated,44,58
cracking,3,3
bouts,8,8
inappropriately,15,20
nature,54,64
consistent,36,49
dextromethorphan,3,25
withdrawals,2,4
jump,39,59
dextrorphan,2,4
laevus,2,2
version,59,79
misused,2,4
removed,76,100
inappropriate,25,28
throwing,27,32
quite,112,141
tricked,6,6
dependency,7,7
ankles,4,6
receipt,4,4
vagus,4,4
21,38,46
sad,30,36
supply,62,88
cooked,26,35
adding,37,42
hopelessness,2,2
opioid,15,26
screen,71,96
backstabbed,2,2
anyway,26,36
ondansetron,2,2
insides,8,8
over-the-counter,9,11
true,72,106
lean,16,38
habit,19,37
reasoning,12,14
dexter,2,2
flight,60,152
scared,63,126
promotes,44,44
tremors,18,23
combined,71,95
refused,18,18
mood,23,39
shakes,25,31
cleared,37,47
mirror,15,17
physically,60,69
heard,110,137
bamboozled,2,2
elsewhere,16,17
inhibitors,3,3
codeine,7,142
herbals,2,2
sustainable,9,10
flutter,13,13
inhibitor,10,10
guts,23,57
interacts,16,26
convulsing,11,11
reabsorbed,17,35
blowing,14,14
geometry,6,7
blocks,63,99
allow,62,69
halted,4,4
save,75,106
painkilling,2,2
appropriately,2,2
5-ht,2,2
unwilling,6,6
context,46,46
worsen,19,25
forehead,2,2
concluded,5,5
meds,7,7
rigid,5,8
wisdom,9,9
5-ht3,2,2
particularly,49,50
reuptake,2,16
dextro,2,2
mentioned,43,48
concerns,13,14
summer,47,66
nerve,78,145
reabsorption,2,2
inhibit,11,12
hoped,8,8
serotonergic,2,2
named,186,242
norepinephrine,9,11
desperate,22,23
levophanol,2,2
stopping,52,57
hopeless,2,2
discuss,5,5
serotonin,8,68
movements,50,77
opioids,15,20
drug,70,179
broken,124,267
uncontrolled,9,9
dawn,3,3
gg,9,205
filled,38,39
hid,3,5
levorphanol,2,6
fire,58,83
among,57,65
experienced,37,44
buying,38,42
psychiatrist,2,2
episodes,29,35
reflect,3,3
levo,2,2
prescriptions,6,6
nasty,10,10
hair,30,48
agents,18,22
syrup,16,165
doom,19,27
ends,55,63
selective,12,16
purple,19,42
attempt,39,46
coughs,8,8
forward,51,95
caplets,2,6
checked,27,35
resort,8,14
wind,11,20
depression,34,81
basis,23,24
conventional,5,6
overarching,8,8
intentional,4,4
effects,50,79
brighter,3,3
smiling,4,4
morphine,15,188
fight,112,238
hand,113,191
inhibiting,15,15
tremor,7,7
races,3,4
misuse,15,20
ssri,2,2
jeff,24,62
hydrate,7,7
soft,28,29
sends,25,30
possibly,41,46
depleting,8,8
leaves,33,37
hemorrhagic,6,6
images,17,53
convenience,11,15
ethyl,11,35
insight,7,7
meth,3,3
unnecessary,20,21
suggesting,15,19
intentionally,11,12
manually,5,5
stimulant,28,47
combination,40,46
priority,16,16
rupturing,5,5
stays,51,57
sets,44,46
constrict,53,60
certainly,48,53
follow,72,83
previously,41,55
comments,49,59
am,141,257
reading,57,79
troll,12,18
abnormal,58,78
further,154,190
creatine,7,23
differently,17,17
strongly,31,32
weights,20,27
feta,7,11
enclosed,31,41
marketing,13,14
phenyl,13,37
complexes,19,34
bypassing,3,5
swallowed,13,18
heavy,44,76
seconds,82,124
dramatically,27,27
non-stop,14,16
maximum,29,31
likes,32,34
loaded,8,11
connect,32,61
bulging,6,6
pre,15,27
cups,16,25
somehow,65,68
beta,28,74
regret,7,9
jittery,2,4
et,16,25
maintainer,2,2
naturally,59,82
temporarily,38,47
ja,2,48
scoops,6,26
training,46,86
exercise,52,76
followers,5,7
knew—,2,2
200,83,125
blends,2,2
facility,10,11
stimulating,11,11
post,37,50
brains,35,40
substances,26,32
n-methyl,2,2
equal,32,35
special,91,129
illicit,2,2
materials,29,32
tiktoker,12,19
bypass,18,30
/,27,33
listing,8,11
abnormalities,38,43
powder,15,32
follower,3,4
adrenaline,53,140
voluntarily,5,7
appeared,36,40
stroke,50,75
gained,34,57
strokes,5,6
gain,28,40
instant,15,18
physical,114,161
blend,8,10
harming,4,4
tight,18,20
imply,3,3
erratically,6,6
lifting,22,30
180,12,13
program,29,40
main,68,80
brands,6,6
building,97,173
featured,7,7
metabolized,28,58
calling,24,27
supplement,19,71
bit,219,334
magically,9,9
thousand,71,122
alertness,3,3
synapse,17,31
dump,16,24
folds,2,2
platform,32,52
amine,15,56
cracks,9,9
non-essential,3,3
caring,7,7
crush,48,53
workout,14,28
prominently,2,2
coat,6,6
choke,22,22
consult,24,26
preworkout,2,26
continuously,24,24
spent,49,61
trend,10,10
substance,23,24
sensationalize,2,2
alpha,22,48
hazard,3,5
25,105,172
330,3,4
oozing,3,3
clears,10,10
country,115,211
touching,22,30
cycling,2,2
interact,46,57
granular,2,2
dysfunction,55,90
controlled,55,83
structure,55,84
scoop,5,9
mixed,33,43
controls,39,53
amphetamine,2,4
chase,5,6
susceptible,16,16
pulls,14,14
soon,94,128
phet,2,2
stood,11,12
competing,6,7
promote,36,43
powerlifting,18,63
scooping,2,4
sourced,4,5
gym,31,94
stumbled,5,5
expanding,21,29
compete,19,26
gains,8,10
constricting,3,3
adhd,7,7
vegetable,6,6
cereals,9,14
gastrointestinal,20,20
watched,30,35
analyses,4,5
reabsorb,17,22
laxative,17,47
manipulation,4,4
piling,4,4
articles,13,16
marks,17,29
sandwiches,7,16
walnut,4,4
grains,12,18
skid,3,6
absorbing,23,23
speaking,54,64
convincing,7,7
peanut,11,20
hurts,12,12
puts,29,29
behind,107,132
mashes,3,3
tubs,4,4
fibers,7,11
belly,23,26
midnight,23,30
conclusion,19,19
fixed,41,43
hole,47,72
tasted,14,15
butter,18,55
fiber,11,85
husk,8,22
disrupting,39,39
smooth,38,52
'd,109,179
500,58,90
trials,9,20
readings—,3,3
timing,14,14
survive,47,59
thick,33,48
strong,112,187
cj,7,163
spoonfuls,3,3
convinced,24,25
bulk,13,13
chew,16,30
chewed,20,35
expands,24,27
hemicellulose,3,3
laxatives,8,28
certain,110,144
shown,95,115
gathered,24,30
stomachs,9,9
husks,3,3
inconsistent—,3,3
cellulose,3,6
unbearable,3,3
lit,9,9
animal,41,50
congeal,3,3
constipation,25,47
scopes,3,3
skidding,3,3
colon,30,180
gently,5,5
pharmacist,16,16
regarded,5,5
cope,13,18
pricking,3,3
reduces,29,30
learning,83,131
nutrition,12,17
stool,56,87
healthiest,5,5
obsessed,12,12
cramp,20,23
regularity,6,6
needles,30,35
cholesterol,16,23
waxy,4,4
meta,7,8
added,54,74
cleanse,8,38
psyllium,3,54
works,120,171
lubricates,3,3
seeds,14,24
chains,17,27
plant,26,32
cleansing,3,6
pins,19,23
growth,38,50
hypercholesterolemia,4,7
cleansed,8,8
obstruction,10,10
nice,117,220
digested,8,12
orange,13,17
studying,21,29
fragmentation,4,5
processing,16,22
thicker,16,19
scrub,4,4
plants,13,27
impaction,9,9
dilated,38,58
cleanest,9,9
safe,52,61
larger,72,85
jello,7,10
moves,31,40
digestible,7,7
gel,9,27
equipment,23,29
immediate,77,114
otherwise,60,71
additive,7,7
occurring,21,29
shred,2,2
figured,38,44
reluctantly,6,6
sand,13,45
lenses,2,2
oxide,27,46
slept,22,22
molecules,36,58
hobby,10,13
shots,19,46
promotion,10,16
mold,5,7
simulation,2,5
distressed,9,9
bitter,2,2
stale,2,2
relative,22,30
uncomfortable,34,39
monoxide,12,18
pores,7,8
laptop,7,32
process,132,225
reactive,43,77
surface,58,92
english,60,95
bound,38,42
evaluation,10,13
packages,14,18
survived,9,9
silicon,6,34
cereal,9,14
actions,9,9
abundant,23,24
paid,52,74
escape,17,22
silica,6,26
fancy,36,47
overnight,31,40
titles,23,26
packets,2,5
lamp,13,78
corporate,8,14
because…,6,6
3d,17,20
printing,9,13
join,30,35
planet,18,31
clock,23,53
industry,29,43
interestingly,32,39
lava,16,82
moisture,17,27
removes,23,23
projects,30,36
packs,12,17
dissolves,17,22
forms,49,51
chemistry,49,61
stronger,57,75
hydrogens,17,22
ad,32,38
earth,55,126
opened,29,30
play,126,243
drying,17,17
example,158,256
hated,13,14
upwards,13,14
warning,10,12
amounted,5,5
convince,16,19
ambient,7,7
oven,3,3
di,11,21
jerky,6,7
discharged,63,76
america,119,217
poisons,3,5
holds,22,24
leadership,10,20
referred,20,25
surviving,6,6
exploding,9,9
somewhat,24,25
continuing,15,15
explosive,10,11
"2,4-dinitrophenol",5,5
experiences,10,10
outcast,5,5
9th,12,17
counteract,12,12
progress,40,61
dying,60,89
exploit,10,15
walks,32,32
sugars,55,82
denaturing,5,5
front,58,73
talked,41,50
messing,13,13
ride,21,23
stayed,48,58
bodies,55,92
1/4th,5,5
admit,18,20
muscular,14,14
financial,23,26
sort,94,124
step—,5,5
exercising,18,32
nitro,5,25
stubborn,6,6
accumulate,59,79
with-,5,5
contraction,55,92
"2,4",5,5
rising,20,22
assistance,9,9
struggles,16,16
seek,10,10
passing,18,19
perfectly,22,25
cost,57,95
combative,5,5
youtubers,20,21
admission,89,113
induced,22,27
restricting,6,6
relaxed,36,52
checking,21,24
shorter,29,36
hear,109,158
fans,22,23
associate,6,6
tension,20,37
compensate,42,53
plateaued,5,5
expenditure,5,5
er,7,7
posts,9,9
exploited,6,7
advocate,5,5
commit,27,28
illinois,40,48
misery,6,6
inter,5,5
creates,37,37
options,39,49
including,126,152
nearly,75,90
raises,14,14
opportunity,50,52
mode,27,52
highlight,9,10
biological,26,27
explosions,13,13
expend,5,10
explore,16,16
silence,15,15
die,165,321
agree,28,36
sauce,30,130
weightlifting,6,12
relentlessly,5,5
creation,13,13
dieting,15,19
tempting,7,7
conditions,57,67
desperation,5,5
ravaging,5,5
tough,36,48
],148,1737
pads,7,8
gamble,8,8
strapping,7,7
millions,64,89
worry,58,71
explosives,10,11
dead,130,264
protons,6,63
yeah,121,598
sweaty,19,31
pore,5,10
direct,43,50
illegal,32,43
gradient,36,51
scale,56,60
manufacture,5,5
clenbuterol,5,10
quit,15,26
today,281,611
relationships,12,31
plateau,6,11
fill,36,37
sake,14,15
raising,16,16
